name,oracle_text,scryfall_link,image_src,chinese_simplified,chinese_traditional,french,german,italian,japanese,korean,portuguese,russian,spanish
Blazing Volley,"Blazing Volley	{R}
Sorcery
Blazing Volley deals 1 damage to each creature your opponents control.

",https://scryfall.com/card/iko/107/blazing-volley,https://cards.scryfall.io/large/front/3/a/3adc0288-acdf-4a99-9bfb-919cae1aeb69.jpg?1591227065,烈焰齐射,烈焰齊射,Volée brûlante,Glühender Pfeilhagel,Raffica Rovente,猛火の斉射,불화살 일제사격,Salva Incandescente,Пылающий Залп,Descarga ardiente
Blisterspit Gremlin,"Blisterspit Gremlin	{R}
Creature — Gremlin
{1}, {T}: This creature deals 1 damage to each opponent.
Whenever you cast a noncreature spell, untap this creature.
1/1
",https://scryfall.com/card/iko/108/blisterspit-gremlin,https://cards.scryfall.io/large/front/4/e/4ec65b97-d5c0-4609-8a60-3c4daa3e59c1.jpg?1591227078,蜇息怪灵,蜇息怪靈,Gremlin phlyctocracheur,Beizspucker-Gremlin,Gremlin Sputabrace,火傷吐きグレムリン,불꽃을 토하는 그렘린,Gremlin do Cuspe Corrosivo,Гремлин Едкой Слюны,Gremlin escupellamas
Blitz of the Thunder-Raptor,"Blitz of the Thunder-Raptor	{1}{R}
Instant
Blitz of the Thunder-Raptor deals damage to target creature or planeswalker equal to the number of instant and sorcery cards in your graveyard. If that creature or planeswalker would die this turn, exile it instead.

",https://scryfall.com/card/iko/109/blitz-of-the-thunder-raptor,https://cards.scryfall.io/large/front/a/0/a0174556-9f9b-4756-84ca-d14a5a60720c.jpg?1591227095,雷鸣龙闪击,雷鳴龍閃擊,Attaque éclair du Raptor de tonnerre,Blitz des Donnerraptors,Incursione del Tuonoraptor,雷猛竜の襲撃,천둥 랩터의 습격,Blitz do Raptor Tonante,Рывок Громового Хищника,Picado de la Rapaz del Trueno
Cathartic Reunion,"Cathartic Reunion	{1}{R}
Sorcery
As an additional cost to cast this spell, discard two cards.
Draw three cards.

",https://scryfall.com/card/iko/110/cathartic-reunion,https://cards.scryfall.io/large/front/e/3/e3bca51a-b9be-4be2-a256-b15853fde433.jpg?1767731067,感人重逢,感人重逢,Retrouvailles cathartiques,Emotionales Wiedersehen,Ricongiungimento Catartico,安堵の再会,후련해지는 재회,Reunião Catártica,Трогательное Воссоединение,Reencuentro catártico
Clash of Titans,"Clash of Titans	{3}{R}{R}
Instant
Target creature fights another target creature. (Each deals damage equal to its power to the other.)

",https://scryfall.com/card/iko/111/clash-of-titans,https://cards.scryfall.io/large/front/c/a/ca10e2b8-a317-4c98-a866-43bf274e82cb.jpg?1591227117,巨物相争,巨物相爭,Choc des titans,Duell der Titanen,Scontro tra Titani,巨獣の激突,거신들의 격돌,Batalha dos Titãs,Битва Титанов,Batalla de titanes
Cloudpiercer,"Cloudpiercer	{4}{R}
Creature — Dinosaur
Mutate {3}{R} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Reach
Whenever this creature mutates, you may discard a card. If you do, draw a card.
5/4
",https://scryfall.com/card/iko/112/cloudpiercer,https://cards.scryfall.io/large/front/3/e/3ec5f005-d8fb-48b8-8ac5-74445cc83273.jpg?1591227132,穿云庞龙,穿雲龐龍,Perce-nuages,Wolkendränger,Trafigginubi,雲貫き,구름관통꾼,Furanuvem,Пронзатель Облаков,Rascanubes
Drannith Stinger,"Drannith Stinger	{1}{R}
Creature — Human Wizard
Whenever you cycle another card, this creature deals 1 damage to each opponent.
Cycling {1} ({1}, Discard this card: Draw a card.)
2/2
",https://scryfall.com/card/iko/113/drannith-stinger,https://cards.scryfall.io/large/front/6/1/612ee4be-e7a2-423c-a37c-7c6ca97f630e.jpg?1591227149,卓尼斯术击师,卓尼斯術擊師,Piqueuse de Drannith,Drannithische Feuerstecherin,Pungolatrice di Drannith,ドラニスの刺突者,드라니스 불침꾼,Ferroadora de Drannith,Драннитская Уязвительница,Hechicera de Drannith
Everquill Phoenix,"Everquill Phoenix	{2}{R}{R}
Creature — Phoenix
Mutate {3}{R} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Flying
Whenever this creature mutates, create a red artifact token named Feather with ""{1}, Sacrifice this token: Return target Phoenix card from your graveyard to the battlefield tapped.""
4/4
",https://scryfall.com/card/iko/114/everquill-phoenix,https://cards.scryfall.io/large/front/3/3/333db3bc-98e9-4635-b1b0-a7e57ee59165.jpg?1682209293,恒羽凤凰,恆羽鳳凰,Phénix aux plumes perpétuelles,Immerfeder-Phoenix,Fenice della Piuma Eterna,永遠羽のフェニックス,영원깃털 불사조,Fênix Plumeterna,Феникс Вечного Пера,Fénix plumaeterna
Ferocious Tigorilla,"Ferocious Tigorilla	{3}{R}
Creature — Cat Ape
This creature enters with your choice of a trample counter or a menace counter on it. (A creature with menace can't be blocked except by two or more creatures.)
4/3
",https://scryfall.com/card/iko/115/ferocious-tigorilla,https://cards.scryfall.io/large/front/5/9/5976e8d8-5122-4423-b3eb-61170390ad7a.jpg?1591227173,凶猛虎猿,兇猛虎猿,Tigrorille féroce,Wilder Tigorilla,Tigrorilla Feroce,獰猛なゴリトラ,흉포한 호릴라,Tigrorila Feroz,Яростная Тигорилла,Tigrerila feroz
Fire Prophecy,"Fire Prophecy	{1}{R}
Instant
Fire Prophecy deals 3 damage to target creature. You may put a card from your hand on the bottom of your library. If you do, draw a card.

",https://scryfall.com/card/iko/116/fire-prophecy,https://cards.scryfall.io/large/front/4/c/4c2029e5-cf7d-461f-b7b9-bf96399d8f49.jpg?1591227186,烈火预言,烈火預言,Prophétie de feu,Feurige Prophezeiung,Profezia di Fuoco,火の予言,불꽃 예언,Profecia de Fogo,Огненное Пророчество,Profecía del fuego
Flame Spill,"Flame Spill	{2}{R}
Instant
Flame Spill deals 4 damage to target creature. Excess damage is dealt to that creature's controller instead.

",https://scryfall.com/card/iko/117/flame-spill,https://cards.scryfall.io/large/front/b/3/b3090004-d7dd-47bc-92e5-977be4fd9ae5.jpg?1591227197,烈焰如注,烈焰如注,Déversement de flammes,Flammenflut,Fuoriuscita di Fiamme,炎の氾濫,불길 흘리기,Vazamento de Chamas,Расплескавшееся Пламя,Verter fuego
Footfall Crater,"Footfall Crater	{R}
Enchantment — Aura
Enchant land
Enchanted land has ""{T}: Target creature gains trample and haste until end of turn.""
Cycling {1} ({1}, Discard this card: Draw a card.)

",https://scryfall.com/card/iko/118/footfall-crater,https://cards.scryfall.io/large/front/f/1/f1b75aac-54e3-4181-bac5-5a142757ec05.jpg?1591227212,足印成坑,足印成坑,Cratère de l'Empreinte,Tatzenspur-Krater,Cratere di Grandepasso,踏み穴のクレーター,발자국 분화구,Cratera da Pegada,Следовой Кратер,Cráter de pisotón
Forbidden Friendship,"Forbidden Friendship	{1}{R}
Sorcery
Create a 1/1 red Dinosaur creature token with haste and a 1/1 white Human Soldier creature token.

",https://scryfall.com/card/iko/119/forbidden-friendship,https://cards.scryfall.io/large/front/e/6/e634baa3-2cdd-412a-9407-c347fe46f9b8.jpg?1591227220,禁忌友谊,禁忌友誼,Amitié interdite,Verbotene Freundschaft,Amicizia Proibita,禁じられた友情,금지된 우정,Amizade Proibida,Запретная Дружба,Amistad prohibida
Frenzied Raptor,"Frenzied Raptor	{2}{R}
Creature — Dinosaur

4/2
",https://scryfall.com/card/iko/120/frenzied-raptor,https://cards.scryfall.io/large/front/5/f/5fb22ac0-3863-4165-8c93-f2ec1775474f.jpg?1591227229,狂乱迅猛龙,狂亂迅猛龍,Raptor hystérique,Tobsüchtiger Raptor,Raptor Frenetico,激情の猛竜,광분한 랩터,Raptor Frenético,Разъяренный Раптор,Ráptor enloquecido
Frillscare Mentor,"Frillscare Mentor	{2}{R}
Creature — Human Warrior
When this creature enters, put a menace counter on target non-Human creature you control. (It can't be blocked except by two or more creatures.)
{2}{R}, {T}: Put a +1/+1 counter on each creature you control with menace.
3/2
",https://scryfall.com/card/iko/121/frillscare-mentor,https://cards.scryfall.io/large/front/2/4/24c7d034-6403-41e2-9e44-4d58ef54cf10.jpg?1591227240,威棱明师,威稜明師,Mentor épouvanteuse,Kragenschreck-Mentorin,Mentore dal Collarino Spaventoso,襟脅しの導師,주름공포 스승,Mentora da Gola do Pavor,Наставница Гребня Страха,Mentora de creaespantos
Go for Blood,"Go for Blood	{1}{R}
Sorcery
Target creature you control fights target creature you don't control. (Each deals damage equal to its power to the other.)
Cycling {1} ({1}, Discard this card: Draw a card.)

",https://scryfall.com/card/iko/122/go-for-blood,https://cards.scryfall.io/large/front/6/7/67315df9-99a1-45ba-8ade-ddc476368a86.jpg?1591227254,直扑活物,直撲活物,Choix du sang,Gier nach Blut,Bramare il Sangue,血の希求,피 노리기,Dar o Sangue,Жажда Крови,A por sangre
Heightened Reflexes,"Heightened Reflexes	{R}
Instant
Target creature gets +1/+0 until end of turn. Put a first strike counter on it.

",https://scryfall.com/card/iko/123/heightened-reflexes,https://cards.scryfall.io/large/front/4/f/4f7cc8e7-3002-4ee0-869f-931438d8362d.jpg?1591227264,迅敏反应,迅敏反應,Réflexes augmentés,Geschärfte Reflexe,Riflessi Potenziati,反射神経の亢進,고조된 반사신경,Reflexos Aguçados,Обостренные Рефлексы,Reflejos agudizados
Lava Serpent,"Lava Serpent	{5}{R}
Creature — Elemental Serpent
Haste
Cycling {2} ({2}, Discard this card: Draw a card.)
5/5
",https://scryfall.com/card/iko/124/lava-serpent,https://cards.scryfall.io/large/front/0/0/00ebd57f-7f7c-41b0-aa56-511c1816bc14.jpg?1591227280,熔岩巨蛇,熔岩巨蛇,Serpent de lave,Lavaschlange,Serpe della Lava,溶岩の海蛇,용암 이무기,Serpente da Lava,Лавовый Змей,Serpiente de lava
"Lukka, Coppercoat Outcast","Lukka, Coppercoat Outcast	{3}{R}{R}
Legendary Planeswalker — Lukka
[+1]: Exile the top three cards of your library. Creature cards exiled this way gain ""You may cast this card from exile as long as you control a Lukka planeswalker.""
[−2]: Exile target creature you control, then reveal cards from the top of your library until you reveal a creature card with greater mana value. Put that card onto the battlefield and the rest on the bottom of your library in a random order.
[−7]: Each creature you control deals damage equal to its power to each opponent.

",https://scryfall.com/card/iko/125/lukka-coppercoat-outcast,https://cards.scryfall.io/large/front/5/7/5798fdf0-d178-43d9-b821-8f3f654654b4.jpg?1591227292,紫铜军黜人卢卡,紫銅軍黜人盧卡,"Lukka, proscrit des Capes de cuivre","Lukka, Verstoßener der Kupferjacken","Lukka, Reietto delle Giubbe Ramate",銅纏いののけ者、ルーカ,"구리 코트 추방자, 루카","Lukka, Pária Gibão de Cobre","Лукка, Изгой Медных Кителей","Lukka, paria de las Capas de Cobre"
Momentum Rumbler,"Momentum Rumbler	{3}{R}
Creature — Dinosaur
Whenever this creature attacks, if it doesn't have first strike, put a first strike counter on it.
Whenever this creature attacks, if it has first strike, it gains double strike until end of turn.
3/3
",https://scryfall.com/card/iko/126/momentum-rumbler,https://cards.scryfall.io/large/front/3/5/3587f450-c1ba-4074-84bb-47978a2b6116.jpg?1591227302,猛冲撼地龙,猛衝撼地龍,Grondeur fougueux,Wuchtvoller Polterer,Fracassatore alla Carica,勢い付く地鳴らし,속도를 내는 난동꾼,Troante Desenfreado,Разогнавшийся Громила,Retumbador impetuoso
Mythos of Vadrok,"Mythos of Vadrok	{2}{R}{R}
Sorcery
Mythos of Vadrok deals 5 damage divided as you choose among any number of target creatures and/or planeswalkers. If {W}{U} was spent to cast this spell, until your next turn, those permanents can't attack or block and their activated abilities can't be activated.

",https://scryfall.com/card/iko/127/mythos-of-vadrok,https://cards.scryfall.io/large/front/2/b/2bbe99a7-3b58-4f23-bf86-e1e35b0bec2e.jpg?1591227315,瓦卓克传说,瓦卓克傳說,Mythe de Vadrok,Mythos von Vadrok,Mito di Vadrok,ヴァドロックの神話,바드로크의 신화,Mito de Vadrok,Сказание о Вадроке,Mito de Vadrok
Porcuparrot,"Porcuparrot	{3}{R}
Creature — Bird Beast
Mutate {2}{R} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
{T}: This creature deals X damage to any target, where X is the number of times this creature has mutated.
3/4
",https://scryfall.com/card/iko/128/porcuparrot,https://cards.scryfall.io/large/front/8/5/856892c8-ba47-46d0-aec2-0416b55b9e88.jpg?1591227333,箭羽鹦鹉,箭羽鸚鵡,Psittacérisson,Stachelpapagei,Istrigallo,ヤマオウム,앵무도치,Papagaio-espinho,Попугобраз,Loroespín
Prickly Marmoset,"Prickly Marmoset	{2}{R}
Creature — Monkey
First strike
Whenever you cycle a card, this creature gets +2/+0 until end of turn.
2/3
",https://scryfall.com/card/iko/129/prickly-marmoset,https://cards.scryfall.io/large/front/b/a/bad8512f-31b9-48ba-bb10-1497303dcfba.jpg?1591227345,带刺狨猴,帶刺狨猴,Marmouset piquant,Stachliges Krallenäffchen,Marmosetta Pungente,トゲマーモセット,가시돋친 마모셋,Sagui Espinhoso,Колючая Мармозетка,Tití espinoso
Pyroceratops,"Pyroceratops	{3}{R}
Creature — Elemental Dinosaur
Trample
Whenever you cast a noncreature spell, put a +1/+1 counter on this creature.
2/3
",https://scryfall.com/card/iko/130/pyroceratops,https://cards.scryfall.io/large/front/f/6/f6599645-dbb5-4174-bd26-8556af6d89c3.jpg?1591227360,焰身角龙,焰身角龍,Pyrocératops,Pyroceratops,Piroceratopo,パイロケラトプス,화염케라톱스,Pirocerátopo,Пироцератопс,Piroceratops
Raking Claws,"Raking Claws	{1}{R}
Instant
Target creature gains double strike until end of turn.
Cycling {2} ({2}, Discard this card: Draw a card.)

",https://scryfall.com/card/iko/131/raking-claws,https://cards.scryfall.io/large/front/6/e/6eb0d9a2-f9bb-4d8e-a1ca-896c42f8ad56.jpg?1591227372,利爪掠击,利爪掠擊,Griffes ratissantes,Reißende Klauen,Artigli Laceranti,ひっかく鉤爪,갈퀴질하는 발톱,Garras de Ancinho,Раздирающие Когти,Zarpas desgarradoras
Reptilian Reflection,"Reptilian Reflection	{2}{R}
Enchantment
Whenever you cycle a card, you may have this enchantment become a 5/4 Dinosaur creature with trample and haste in addition to its other types until end of turn.

",https://scryfall.com/card/iko/132/reptilian-reflection,https://cards.scryfall.io/large/front/7/8/7871b4dd-9085-4a3f-a1ae-9a292f73689b.jpg?1591227382,爬虫映影,爬蟲映影,Reflet reptilien,Reptilische Spiegelung,Riflesso Rettile,爬虫類の反射,파충류의 반사상,Reflexo Reptiliano,Отражение Ящера,Reflejo reptiliano
Rooting Moloch,"Rooting Moloch	{4}{R}
Creature — Lizard
When this creature enters, exile target card with a cycling ability from your graveyard. Until the end of your next turn, you may play that card.
Cycling {2} ({2}, Discard this card: Draw a card.)
4/4
",https://scryfall.com/card/iko/133/rooting-moloch,https://cards.scryfall.io/large/front/c/c/cc2fd581-5cf8-4154-90dd-922afddcd556.jpg?1591227393,掘根棘蜥,掘根棘蜥,Diable cornu éradicateur,Wühlender Moloch,Moloc Abbarbicato,発根のモロク,파헤치는 가시도마뱀,Moloch Escavador,Роющий Землю Молох,Moloc hocicador
Rumbling Rockslide,"Rumbling Rockslide	{3}{R}
Sorcery
Rumbling Rockslide deals damage to target creature equal to the number of lands you control.

",https://scryfall.com/card/iko/134/rumbling-rockslide,https://cards.scryfall.io/large/front/4/f/4f06b53f-ec82-4d7f-bee3-6ca04583f023.jpg?1699044331,隆响石流,隆響石流,Glissement de roches grondant,Polternder Bergsturz,Frana Roboante,轟く岩滑り,우르릉대는 산사태,Deslizamento Ribombante,Громыхающий Обвал,Desprendimiento estentóreo
Sanctuary Smasher,"Sanctuary Smasher	{4}{R}{R}
Creature — Rhino Beast
First strike
Cycling {2}{R} ({2}{R}, Discard this card: Draw a card.)
When you cycle this card, put a first strike counter on target creature you control.
6/4
",https://scryfall.com/card/iko/135/sanctuary-smasher,https://cards.scryfall.io/large/front/c/c/cc634c10-42c5-4bdc-bc22-f862ae285492.jpg?1591227414,庇护地破坏兽,庇護地破壞獸,Fracasseur de sanctuaire,Zerstörer des Zufluchtsorts,Devastatore del Santuario,聖域潰し,성소 파괴자,Arrebentador do Santuário,Сокрушитель Убежища,Devastasantuarios
Shredded Sails,"Shredded Sails	{1}{R}
Instant
Choose one —
• Destroy target artifact.
• Shredded Sails deals 4 damage to target creature with flying.
Cycling {2} ({2}, Discard this card: Draw a card.)

",https://scryfall.com/card/iko/136/shredded-sails,https://cards.scryfall.io/large/front/8/b/8b10219a-aa72-4431-9a6a-984109a605c8.jpg?1591227427,翔帆损毁,翔帆損毀,Voiles en lambeaux,Zerfetzte Segel,Vele Squarciate,切り裂かれた帆,찢겨진 돛,Velas Despedaçadas,Изорванные Паруса,Velas hechas jirones
Spelleater Wolverine,"Spelleater Wolverine	{2}{R}
Creature — Wolverine
This creature has double strike as long as there are three or more instant and/or sorcery cards in your graveyard.
3/2
",https://scryfall.com/card/iko/137/spelleater-wolverine,https://cards.scryfall.io/large/front/a/5/a5f03ffd-dcdb-441c-8dfc-4fe06a289b22.jpg?1591227436,噬咒狼獾,噬咒狼獾,Glouton mangesort,Zauberstarker Vielfraß,Ghiottone Ingoiamagie,呪文喰いクズリ,주문포식자 울버린,Carcaju Magífago,Пожирающая Заклинания Росомаха,Glotón devorahechizos
Tentative Connection,"Tentative Connection	{3}{R}
Sorcery
This spell costs {3} less to cast if you control a creature with menace.
Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn.

",https://scryfall.com/card/iko/138/tentative-connection,https://cards.scryfall.io/large/front/5/c/5c40fd33-bb95-48f3-a10f-a33eb27c48f1.jpg?1591227449,暂时性联系,暫時性聯繫,Connexion hésitante,Zaghafte Verbindung,Tentativo di Avvicinamento,一時的な連帯,잠정적인 관계,Conexão Hesitante,Неуверенная Связь,Conexión tentativa
Unpredictable Cyclone,"Unpredictable Cyclone	{3}{R}{R}
Enchantment
If a cycling ability of another nonland card would cause you to draw a card, instead exile cards from the top of your library until you exile a card that shares a card type with the cycled card. You may cast that card without paying its mana cost. Then put the exiled cards that weren't cast this way on the bottom of your library in a random order.
Cycling {2} ({2}, Discard this card: Draw a card.)

",https://scryfall.com/card/iko/139/unpredictable-cyclone,https://cards.scryfall.io/large/front/3/a/3a0462f6-a027-43c0-8e01-c0591d9a45d9.jpg?1591227461,难测气旋,難測氣旋,Cyclone imprévisible,Unberechenbarer Zyklon,Ciclone Imprevedibile,予測不能な竜巻,예측할 수 없는 회오리,Ciclone Imprevisível,Непредсказуемый Циклон,Ciclón impredecible
Weaponize the Monsters,"Weaponize the Monsters	{R}
Enchantment
{2}, Sacrifice a creature: This enchantment deals 2 damage to any target.

",https://scryfall.com/card/iko/140/weaponize-the-monsters,https://cards.scryfall.io/large/front/6/8/68bba622-a0ab-4c0e-88b1-9120690ea5a0.jpg?1591227470,以兽为兵,以獸為兵,Arsenaliser les monstres,Monstergeschoss,Armarsi di Mostri,怪物の兵器化,괴수 무기화,Militarizar os Monstros,Вербовка Чудовищ,Monstruos como armas
"Yidaro, Wandering Monster","Yidaro, Wandering Monster	{5}{R}{R}
Legendary Creature — Dinosaur Turtle
Trample, haste
Cycling {1}{R}
When you cycle this card, shuffle it into your library from your graveyard. If you've cycled a card named Yidaro, Wandering Monster four or more times this game, put it onto the battlefield from your graveyard instead. (Do this before you draw.)
8/8
",https://scryfall.com/card/iko/141/yidaro-wandering-monster,https://cards.scryfall.io/large/front/b/5/b540c7c6-5b9e-4606-ac84-e583a62a3647.jpg?1591227479,游荡怪兽依达罗,遊蕩怪獸依達羅,"Yidaro, monstre errant","Yidaro, das wandernde Monster","Yidaro, Mostro Errante",さまよう怪物、イダーロ,"떠도는 괴수, 이다로","Yidaro, Monstro Errante","Идаро, Бродячее Чудовище","Yidaro, el Monstruo Errante"
Adventurous Impulse,"Adventurous Impulse	{G}
Sorcery
Look at the top three cards of your library. You may reveal a creature or land card from among them and put it into your hand. Put the rest on the bottom of your library in any order.

",https://scryfall.com/card/iko/142/adventurous-impulse,https://cards.scryfall.io/large/front/3/0/30811fb2-5767-4106-9a8d-6091f61969c6.jpg?1591227489,冒险冲动,冒險衝動,Impulsion audacieuse,Abenteuerlust,Impulso Avventuroso,冒険の衝動,대담한 충동,Impulso Aventureiro,Зов Приключений,Impulso aventurero
Almighty Brushwagg,"Almighty Brushwagg	{G}
Creature — Brushwagg
Trample
{3}{G}: This creature gets +3/+3 until end of turn.
1/1
",https://scryfall.com/card/iko/143/almighty-brushwagg,https://cards.scryfall.io/large/front/7/1/71f2b7ac-8742-468d-b6a3-87881cb522ff.jpg?1591227501,威能丛枝兽,威能叢枝獸,Bosquérisson tout-puissant,Mächtiger Buschköter,Burlarbusto Onnipotente,万能のブラッシュワグ,전능한 브러시와그,Tojo Todo-poderoso,Всемогущий Брушвагг,Yerbamala poderosa
Auspicious Starrix,"Auspicious Starrix	{4}{G}
Creature — Elk Beast
Mutate {5}{G} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Whenever this creature mutates, exile cards from the top of your library until you exile X permanent cards, where X is the number of times this creature has mutated. Put those permanent cards onto the battlefield.
6/6
",https://scryfall.com/card/iko/144/auspicious-starrix,https://cards.scryfall.io/large/front/a/3/a39ae1e4-d4dd-4691-af5a-5fa25ace4ebe.jpg?1681500723,祥兆枭鹿,祥兆梟鹿,Starrix prospère,Verheißungsvoller Starrix,Starrix del Buon Auspicio,恵みのスターリックス,상서로운 스타릭스,Starrix Auspiciosa,Приносящий Удачу Старрикс,Starrix propicio
Barrier Breach,"Barrier Breach	{2}{G}
Instant
Exile up to three target enchantments.
Cycling {2} ({2}, Discard this card: Draw a card.)

",https://scryfall.com/card/iko/145/barrier-breach,https://cards.scryfall.io/large/front/8/2/822f8403-77a7-4e75-88af-60d604632f5d.jpg?1591227530,冲破屏障,衝破屏障,Brèche de barrière,Barrierensturm,Breccia della Barriera,障壁突破,장벽 돌파,Ruptura na Barreira,Пролом Преграды,Brecha en la barrera
Bristling Boar,"Bristling Boar	{3}{G}
Creature — Boar
This creature can't be blocked by more than one creature.
4/3
",https://scryfall.com/card/iko/146/bristling-boar,https://cards.scryfall.io/large/front/c/3/c3c3243c-e9af-4b7d-8296-f7714436e571.jpg?1591227540,鬃毛野猪,鬃毛野豬,Sanglier hérissé,Borstiges Wildschwein,Cinghiale Irsuto,逆毛の猪,성난 멧돼지,Javali Eriçado,Щетинистый Вепрь,Jabalí encrespado
Charge of the Forever-Beast,"Charge of the Forever-Beast	{2}{G}
Sorcery
As an additional cost to cast this spell, reveal a creature card from your hand.
Charge of the Forever-Beast deals damage to target creature or planeswalker equal to the revealed card's power.

",https://scryfall.com/card/iko/147/charge-of-the-forever-beast,https://cards.scryfall.io/large/front/4/b/4bf147a6-2282-4120-9cbd-d0309fc9b02b.jpg?1636491395,恒天犀冲锋,恆天犀衝鋒,Charge de la Bête d'éternité,Ansturm der Ewigkeitsbestie,Carica della Bestia Eterna,永遠獣の突撃,영원한 야수의 돌진,Carga da Fera Eterna,Натиск Вечного Зверя,Carga de la Bestia Infinita
Colossification,"Colossification	{5}{G}{G}
Enchantment — Aura
Enchant creature
When this Aura enters, tap enchanted creature.
Enchanted creature gets +20/+20.

",https://scryfall.com/card/iko/148/colossification,https://cards.scryfall.io/large/front/c/2/c2cad902-ffd2-4bab-b114-b4b6df2ac6b3.jpg?1721428099,庞硕化,龐碩化,Colossification,Kolossifizierung,Colossificazione,著大化,거상화,Colossificação,Колоссификация,Colosificación
Essence Symbiote,"Essence Symbiote	{1}{G}
Creature — Beast
Whenever a creature you control mutates, put a +1/+1 counter on that creature and you gain 2 life.
2/2
",https://scryfall.com/card/iko/149/essence-symbiote,https://cards.scryfall.io/large/front/8/d/8d09ddf0-91f0-4e76-809f-c39ca7418ed5.jpg?1688477304,精魂共生体,精魂共生體,Symbiote d'essence,Essenzsymbiont,Simbionte dell'Essenza,本質共生体,정수 공생자,Simbionte da Essência,Симбионт Сущности,Simbionte de esencia
Excavation Mole,"Excavation Mole	{2}{G}
Creature — Mole
Trample
When this creature enters, mill three cards.
3/3
",https://scryfall.com/card/iko/150/excavation-mole,https://cards.scryfall.io/large/front/3/a/3a1712dc-8f4c-407f-83ea-3a1c59c437d1.jpg?1591227583,掘地鼹鼠,掘地鼴鼠,Taupe d'excavation,Ausgrabungsmaulwurf,Talpa da Escavazione,掘削モグラ,굴착 두더지,Toupeira de Escavação,Крот-Раскапыватель,Topo de la excavación
Exuberant Wolfbear,"Exuberant Wolfbear	{3}{G}
Creature — Wolf Bear
Whenever this creature attacks, you may change the base power and toughness of target Human you control to this creature's power and toughness until end of turn.
4/4
",https://scryfall.com/card/iko/151/exuberant-wolfbear,https://cards.scryfall.io/large/front/8/c/8c8ff0da-fbe3-4c95-bc39-c975c55b6aea.jpg?1615720626,亢奋狼熊,亢奮狼熊,Lupours exubérant,Unbändiger Wolfsbär,Luporso Esuberante,溌剌とした狼熊,활기 넘치는 늑대곰,Loburso Exuberante,Неудержимый Медведеволк,Loboso vehemente
Fertilid,"Fertilid	{2}{G}
Creature — Elemental
This creature enters with two +1/+1 counters on it.
{1}{G}, Remove a +1/+1 counter from this creature: Target player searches their library for a basic land card, puts it onto the battlefield tapped, then shuffles.
0/0
",https://scryfall.com/card/iko/152/fertilid,https://cards.scryfall.io/large/front/2/d/2d73ea23-52ab-4b92-b263-dc8b9e5a1010.jpg?1682209480,沃壤灵,沃壤靈,Fertilide,Ergiebigmacher,Fertilid,ファーティリド,퍼틸리드,Fertilídio,Фертилид,Fertílido
Flycatcher Giraffid,"Flycatcher Giraffid	{4}{G}
Creature — Antelope Lizard
This creature enters with your choice of a vigilance counter or a reach counter on it.
3/5
",https://scryfall.com/card/iko/153/flycatcher-giraffid,https://cards.scryfall.io/large/front/1/9/1988e220-d746-46e4-a534-164203e63c14.jpg?1591227617,捕蝇长颈兽,捕蠅長頸獸,Girafide gobe-mouches,Fliegenfänger-Giraffid,Giraffide Afferramosche,ハエ捕り長首,파리잡이 기린목,Girafídeo Papa-moscas,Жирафовая Мухоловка,Jiráfido cazamoscas
Fully Grown,"Fully Grown	{2}{G}
Instant
Target creature gets +3/+3 until end of turn. Put a trample counter on it.

",https://scryfall.com/card/iko/154/fully-grown,https://cards.scryfall.io/large/front/0/b/0b683d3f-025c-4b8d-89d7-3513488649d5.jpg?1591227638,茁壮成长,茁壯成長,Taille maximale,Ausgewachsen,Completamente Cresciuto,充分な成長,성장 완료,Totalmente Crescido,Полный Рост,En la fase adulta
Gemrazer,"Gemrazer	{3}{G}
Creature — Beast
Mutate {1}{G}{G} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Reach, trample
Whenever this creature mutates, destroy target artifact or enchantment an opponent controls.
4/4
",https://scryfall.com/card/iko/155/gemrazer,https://cards.scryfall.io/large/front/0/0/0095245c-a30e-4e2a-88c9-632c678e9f03.jpg?1591227650,碎晶狂兽,碎晶狂獸,Terrasseur de gemmes,Kristallreißer,Spezzagemme,水晶壊し,보석파괴자,Destruidor de Gemas,Истребитель Самоцветов,Destruyegemas
Glowstone Recluse,"Glowstone Recluse	{2}{G}
Creature — Spider
Mutate {3}{G} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Reach
Whenever this creature mutates, put two +1/+1 counters on it.
2/3
",https://scryfall.com/card/iko/156/glowstone-recluse,https://cards.scryfall.io/large/front/0/6/06a9698d-400c-4c31-82cd-28d0897fe28c.jpg?1591227663,光石隐士,光石隱士,Recluse des nitescenthes,Glimmstein-Einsiedlerspinne,Eremita della Splendipietra,輝き石のイトグモ,발광석 은둔거미,Aranha-violino do Luminólito,Отшельник Светокамня,Reclusa de las rocas irradialuz
